code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
EEE,2014B,577245,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014B,578958,M,Wales,Lower Than A Level,20-30%,35-55,1,135,N,Pass
EEE,2014B,581676,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
EEE,2014B,585393,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
EEE,2014B,585397,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
EEE,2014B,588274,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
EEE,2014B,588765,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
EEE,2014B,589828,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,Y,Pass
EEE,2014B,592372,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass
EEE,2014B,593123,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Fail
EEE,2014B,594193,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail
EEE,2014B,596947,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass
EEE,2014B,599263,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail
EEE,2014B,600814,M,South West Region,Lower Than A Level,30-40%,35-55,0,180,N,Pass
EEE,2014B,600987,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
EEE,2014B,602107,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Fail
EEE,2014B,604571,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
EEE,2014B,605367,M,London Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass
EEE,2014B,605688,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
EEE,2014B,606350,M,East Anglian Region,A Level or Equivalent,10-20,0-35,1,150,N,Fail
EEE,2014B,608152,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass
EEE,2014B,609645,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
EEE,2014B,610234,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,Distinction
EEE,2014B,611407,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2014B,612023,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
EEE,2014B,612327,M,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction
EEE,2014B,612644,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2014B,612673,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
EEE,2014B,612882,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Fail
EEE,2014B,613122,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass
EEE,2014B,613501,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2014B,615229,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
EEE,2014B,615242,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail
EEE,2014B,616386,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
EEE,2014B,616439,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014B,616831,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
EEE,2014B,617355,F,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014B,617365,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
EEE,2014B,617418,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
EEE,2014B,618571,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
EEE,2014B,618777,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014B,618824,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Distinction
EEE,2014B,619014,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014B,619380,M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2014B,619927,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction
EEE,2014B,619928,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction
EEE,2014B,620369,M,Wales,A Level or Equivalent,30-40%,0-35,0,75,N,Pass
EEE,2014B,620646,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
EEE,2014B,620716,M,Ireland,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction
EEE,2014B,620876,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
EEE,2014B,622368,M,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Pass
EEE,2014B,622812,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Distinction
EEE,2014B,623100,M,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
EEE,2014B,623250,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2014B,623421,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014B,623562,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
EEE,2014B,623609,M,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
EEE,2014B,623667,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014B,623780,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
EEE,2014B,623797,F,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
EEE,2014B,623864,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014B,624092,M,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
EEE,2014B,624441,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2014B,624782,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014B,625067,M,West Midlands Region,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2014B,625541,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass
EEE,2014B,625740,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Pass
EEE,2014B,625975,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail
EEE,2014B,626055,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Fail
EEE,2014B,626183,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014B,626296,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
EEE,2014B,626407,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
EEE,2014B,626516,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
EEE,2014B,626519,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
EEE,2014B,626625,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014B,626714,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014B,626877,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2014B,626906,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
EEE,2014B,627290,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
EEE,2014B,627387,M,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass
EEE,2014B,627399,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
EEE,2014B,627401,M,London Region,HE Qualification,40-50%,0-35,0,30,N,Distinction
EEE,2014B,627471,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass
EEE,2014B,627750,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014B,628300,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
EEE,2014B,628777,M,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2014B,628910,M,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
EEE,2014B,629081,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
EEE,2014B,629654,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014B,630047,M,South East Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
EEE,2014B,630086,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
EEE,2014B,630449,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014B,630585,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
EEE,2014B,630606,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014B,630635,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
EEE,2014B,630825,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
EEE,2014B,630900,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction
EEE,2014B,631073,M,South West Region,HE Qualification,30-40%,0-35,0,30,N,Distinction
EEE,2014B,631334,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction
EEE,2014B,631453,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014B,631655,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
EEE,2014B,632004,M,West Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Distinction
EEE,2014B,632074,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014B,632083,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction
EEE,2014B,632111,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
EEE,2014B,632459,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2014B,633270,M,South West Region,No Formal quals,20-30%,0-35,0,60,N,Pass
EEE,2014B,633310,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2014B,633334,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
EEE,2014B,633395,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
EEE,2014B,633511,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
EEE,2014B,633544,M,Scotland,Lower Than A Level,20-30%,0-35,0,30,N,Pass
EEE,2014B,633634,M,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass
EEE,2014B,633637,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
EEE,2014B,633695,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2014B,633746,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction
EEE,2014B,633998,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Pass
EEE,2014B,634040,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
EEE,2014B,634216,M,South West Region,HE Qualification,50-60%,0-35,0,60,N,Distinction
EEE,2014B,634241,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2014B,634309,M,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
EEE,2014B,634433,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
EEE,2014B,634570,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Distinction
EEE,2014B,634600,M,Scotland,Lower Than A Level,0-10%,0-35,0,30,N,Pass
EEE,2014B,634862,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
EEE,2014B,635043,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Distinction
EEE,2014B,635109,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014B,635515,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Fail
EEE,2014B,1268772,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass
EEE,2014B,1810414,M,South Region,HE Qualification,90-100%,35-55,0,30,N,Pass
EEE,2014B,2064873,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
EEE,2014B,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
EEE,2014B,2391004,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014B,2567038,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
EEE,2014B,2603195,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014B,2620661,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
EEE,2014J,60809,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
EEE,2014J,142092,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Distinction
EEE,2014J,284095,F,South West Region,HE Qualification,90-100%,0-35,0,120,N,Distinction
EEE,2014J,333976,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,30,N,Fail
EEE,2014J,345256,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014J,378825,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,387944,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
EEE,2014J,425053,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail
EEE,2014J,465406,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
EEE,2014J,470461,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
EEE,2014J,472762,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,180,N,Distinction
EEE,2014J,483858,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,496530,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
EEE,2014J,502004,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,520077,M,South Region,Lower Than A Level,30-40%,35-55,0,90,N,Distinction
EEE,2014J,523872,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
EEE,2014J,547153,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,552441,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass
EEE,2014J,554459,M,North Western Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
EEE,2014J,560759,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,561208,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
EEE,2014J,563046,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,563321,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014J,566428,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,570491,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
EEE,2014J,580798,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,587008,M,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
EEE,2014J,587621,F,London Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail
EEE,2014J,592338,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,601567,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
EEE,2014J,603179,M,South East Region,Lower Than A Level,40-50%,35-55,2,60,N,Pass
EEE,2014J,604057,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
EEE,2014J,605545,M,South East Region,Post Graduate Qualification,40-50%,35-55,1,60,N,Fail
EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,Pass
EEE,2014J,610904,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2014J,611162,F,Ireland,Lower Than A Level,20-30%,0-35,0,120,N,Pass
EEE,2014J,614181,M,North Western Region,HE Qualification,60-70%,0-35,0,30,N,Pass
EEE,2014J,614300,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,626998,M,Yorkshire Region,HE Qualification,30-40%,0-35,1,30,N,Pass
EEE,2014J,627283,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
EEE,2014J,629535,M,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass
EEE,2014J,629862,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
EEE,2014J,630519,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass
EEE,2014J,633914,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,634094,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
EEE,2014J,634552,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
EEE,2014J,634721,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,636124,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction
EEE,2014J,636996,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,Y,Pass
EEE,2014J,638018,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2014J,639012,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,150,N,Pass
EEE,2014J,642591,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction
EEE,2014J,643404,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
EEE,2014J,644246,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
EEE,2014J,644480,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
EEE,2014J,646071,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass
EEE,2014J,646363,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail
EEE,2014J,646998,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
EEE,2014J,647083,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass
EEE,2014J,647148,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
EEE,2014J,647865,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,647888,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
EEE,2014J,648285,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
EEE,2014J,648369,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014J,649343,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
EEE,2014J,650105,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail
EEE,2014J,650145,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2014J,650341,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass
EEE,2014J,650856,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction
EEE,2014J,651935,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
EEE,2014J,652501,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
EEE,2014J,652894,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
EEE,2014J,652902,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction
EEE,2014J,655498,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
EEE,2014J,655973,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
EEE,2014J,656929,F,London Region,A Level or Equivalent,10-20,0-35,0,210,N,Fail
EEE,2014J,657210,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2014J,674808,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014J,674882,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
EEE,2014J,675374,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
EEE,2014J,677018,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
EEE,2014J,677459,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass
EEE,2014J,677741,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,678194,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
EEE,2014J,678393,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail
EEE,2014J,678419,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
EEE,2014J,680133,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction
EEE,2014J,680267,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
EEE,2014J,680765,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
EEE,2014J,680804,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass
EEE,2014J,681302,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass
EEE,2014J,682259,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,682717,M,Scotland,HE Qualification,20-30%,35-55,0,150,N,Fail
EEE,2014J,684617,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
EEE,2014J,684905,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
EEE,2014J,685287,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
EEE,2014J,685487,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,Y,Distinction
EEE,2014J,685557,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail
EEE,2014J,685950,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass
EEE,2014J,687023,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
EEE,2014J,687310,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail
EEE,2014J,687772,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
EEE,2014J,689217,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
EEE,2014J,690298,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
EEE,2014J,690507,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
EEE,2014J,691218,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
EEE,2014J,694579,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
EEE,2014J,694680,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Pass
EEE,2014J,695653,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,697460,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail
EEE,2014J,698024,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail
EEE,2014J,1490624,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction
EEE,2014J,1674799,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Distinction
EEE,2014J,2211797,M,Scotland,A Level or Equivalent,80-90%,0-35,0,140,N,Pass
EEE,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
EEE,2014J,2644404,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,N,Pass
EEE,2014J,2686712,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,60,N,Fail
FFF,2013B,348159,F,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass
FFF,2013B,355143,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,150,N,Pass
FFF,2013B,391343,M,West Midlands Region,Lower Than A Level,20-30%,0-35,2,150,N,Fail
FFF,2013B,407818,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Pass
FFF,2013B,414258,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Fail
FFF,2013B,443696,F,London Region,A Level or Equivalent,80-90%,0-35,1,360,N,Fail
FFF,2013B,465175,M,Scotland,Lower Than A Level,60-70%,0-35,1,90,N,Fail
FFF,2013B,465719,M,Scotland,Lower Than A Level,0-10%,0-35,0,75,N,Fail
FFF,2013B,474677,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
FFF,2013B,487168,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
FFF,2013B,507034,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass
FFF,2013B,510693,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
FFF,2013B,513428,F,Wales,A Level or Equivalent,0-10%,0-35,1,120,N,Fail
FFF,2013B,525412,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
FFF,2013B,526819,M,London Region,A Level or Equivalent,10-20,0-35,1,150,N,Fail
FFF,2013B,526927,M,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Pass
FFF,2013B,529991,M,South Region,Lower Than A Level,80-90%,35-55,1,120,N,Fail
FFF,2013B,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
FFF,2013B,539308,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail
FFF,2013B,541999,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
FFF,2013B,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Fail
FFF,2013B,544295,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Pass
FFF,2013B,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
FFF,2013B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
FFF,2013B,549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
FFF,2013B,551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013B,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
FFF,2013B,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
FFF,2013B,553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
FFF,2013B,554761,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
FFF,2013B,556251,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
FFF,2013B,556440,M,Scotland,HE Qualification,50-60%,35-55,0,60,Y,Pass
FFF,2013B,559770,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass
FFF,2013B,2139037,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Distinction
FFF,2013B,2327494,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Fail
FFF,2013B,2623427,M,Scotland,Lower Than A Level,10-20,35-55,0,75,N,Pass
FFF,2013J,70495,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
FFF,2013J,100788,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,Pass
FFF,2013J,110881,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
FFF,2013J,117232,M,Ireland,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
FFF,2013J,155298,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
